pgRNA_target	mean_observed_cs	mean_expected_cs	gi_score	target_type	p_val	fdr
HARS2_ctrl	-3.3478005017221224	-3.1802877419423004	-1.3630046471234043	gene_ctrl	NA	NA
HCRTR2_ctrl	-0.17989634294039528	0.17705309676527628	-0.144890065747104	gene_ctrl	NA	NA
HEATR5B_ctrl	-0.6116714527561139	-0.7581413891664786	-0.03354711007063971	gene_ctrl	NA	NA
HECW2_ctrl	-0.31115353480930036	-0.7871209377146102	0.28380080054942686	gene_ctrl	NA	NA
HEXB_ctrl	0.8260611595688057	0.4472832127683545	0.7041301792727171	gene_ctrl	NA	NA
HEY2_ctrl	-0.4365099497489723	-1.0859139664395148	0.33196967279313405	gene_ctrl	NA	NA
HIGD1C_ctrl	-0.9880003733604293	-0.2959589860544985	-0.6782903727811433	gene_ctrl	NA	NA
HMGCLL1_ctrl	0.5329864935106741	0.8937567647993396	0.15176415134251875	gene_ctrl	NA	NA
HMGCS2_ctrl	-1.1214626779437216	-1.024744751557616	-0.3885073299285684	gene_ctrl	NA	NA
HMGN4_ctrl	-0.010465529627202704	-0.3444437307350998	0.327402186949066	gene_ctrl	NA	NA
HNF4G_ctrl	0.2864959677161094	0.39523003741079993	0.1947950842909978	gene_ctrl	NA	NA
HNRNPD_ctrl	-0.27971100516951275	0.6304620599476269	-0.508023858557991	gene_ctrl	NA	NA
HNRNPLL_ctrl	0.019903686190962874	-0.08091962064988545	0.20472868594942184	gene_ctrl	NA	NA
HNRNPR_ctrl	-0.6343625611238864	-0.5854550496334945	-0.1565265243201952	gene_ctrl	NA	NA
HOOK3_ctrl	-0.9256513134971679	-0.7433936690855908	-0.3560917702424471	gene_ctrl	NA	NA
HOXA5_ctrl	-0.3234902945643282	-0.4232220258190285	0.06012824269404393	gene_ctrl	NA	NA
HOXA6_ctrl	-0.7249241670878452	-0.6268132495288508	-0.22306918464524217	gene_ctrl	NA	NA
HOXA7_ctrl	-0.3907683961497523	-0.6090255161555533	0.10075628656961116	gene_ctrl	NA	NA
HPRT1_ctrl	-1.4880110123374695	-0.4976502819655628	-1.0611679575008228	gene_ctrl	NA	NA
HPR_ctrl	-0.7571936032678678	-1.2201381326857086	0.08923725894745205	gene_ctrl	NA	NA
HRASLS2_ctrl	0.015783263584876507	-0.6806560641816669	0.5489076833207889	gene_ctrl	NA	NA
HS6ST3_ctrl	-0.9004013628503029	-0.5520529507737922	-0.44196373310414006	gene_ctrl	NA	NA
HSD17B13_ctrl	-0.016220134039104682	-0.25799544820995307	0.2714423849269573	gene_ctrl	NA	NA
HSD3B2_ctrl	-0.7321939685944754	-1.527404187564315	0.29268292578581767	gene_ctrl	NA	NA
HSP90AB1_ctrl	-0.02341508638819656	0.23872840640464982	-0.024227000345374006	gene_ctrl	NA	NA
HSPA12B_ctrl	0.513087336760143	0.06415877469518058	0.613657458405182	gene_ctrl	NA	NA
HTN3_ctrl	-0.20142612458338688	-0.3075780400886738	0.1150316896804538	gene_ctrl	NA	NA
HTR1D_ctrl	-0.35068937677451556	0.04687513660031728	-0.24008171082403007	gene_ctrl	NA	NA
HTR1F_ctrl	0.1614299812904147	-0.005548226706623009	0.30248273229451006	gene_ctrl	NA	NA
ICK_ctrl	-0.324887685016559	-0.4523148703500614	0.07562664202570685	gene_ctrl	NA	NA
IDH2_ctrl	-0.5446021856386355	-1.0941248820349614	0.2286459600943186	gene_ctrl	NA	NA
IDI2_ctrl	-0.28122321812561146	-0.924427592998887	0.39347252516378683	gene_ctrl	NA	NA
IFFO2_ctrl	-0.9286229544445003	-0.2682755797368522	-0.6349902065775141	gene_ctrl	NA	NA
IFIT3_ctrl	0.06740489733332694	-0.5902379729731081	0.548018636647764	gene_ctrl	NA	NA
IGFL3_ctrl	-0.9357158242119288	-0.8740052802791173	-0.2903030475716747	gene_ctrl	NA	NA
IL1RAPL2_ctrl	-0.8091023932689275	-0.8245689107881843	-0.1923999926699963	gene_ctrl	NA	NA
IL36G_ctrl	0.1148306311837826	-0.23357173942163983	0.38830898025919675	gene_ctrl	NA	NA
IMPDH2_ctrl	-1.6132115288018698	-1.2718647625190762	-0.7367402123792751	gene_ctrl	NA	NA
INSIG2_ctrl	-0.41123915386583354	-0.5434396444184479	0.04219626259145892	gene_ctrl	NA	NA
INTS6L_ctrl	-0.27419760371716717	-0.13008476604304292	-0.06081974243389998	gene_ctrl	NA	NA
IPO5_ctrl	-0.24297422458167464	0.2410593581288677	-0.2451398483930666	gene_ctrl	NA	NA
IPO8_ctrl	-0.29048000432489457	-1.1980411302361476	0.5431179323288247	gene_ctrl	NA	NA
ISL2_ctrl	0.39863884527306936	0.12557031456278156	0.46354396115349844	gene_ctrl	NA	NA
ITGB5_ctrl	0.7461291474094425	1.2464563990924211	0.16007503392667577	gene_ctrl	NA	NA
ITIH3_ctrl	-0.9472997625388557	-0.5272284480897371	-0.5032790653959005	gene_ctrl	NA	NA
ITLN2_ctrl	-0.007437469668824664	-0.1659288778244545	0.2267570077759566	gene_ctrl	NA	NA
ITSN2_ctrl	-0.5757877345061851	-1.4050554989648005	0.37803465295893046	gene_ctrl	NA	NA
JAG2_ctrl	0.10971099119924546	-0.2734295927623303	0.4063369534468	gene_ctrl	NA	NA
JRKL_ctrl	0.023356688889794797	0.18931540897039056	0.051241577555364515	gene_ctrl	NA	NA
KAT2B_ctrl	-0.8883836064973861	-1.011694247035747	-0.16300739295772404	gene_ctrl	NA	NA
KATNAL1_ctrl	-0.04164413314940635	-0.19249748879264217	0.20798017499789412	gene_ctrl	NA	NA
KBTBD7_ctrl	0.5084746930800125	-0.279215699647087	0.808460960831132	gene_ctrl	NA	NA
KCNB2_ctrl	-0.3124111530708447	0.04513329018851317	-0.20079190261275706	gene_ctrl	NA	NA
KCNH5_ctrl	-0.239377879181579	0.3197479249138252	-0.28724221359434765	gene_ctrl	NA	NA
KCNJ10_ctrl	0.004408921424644191	0.5692366870223134	-0.18834704342090886	gene_ctrl	NA	NA
KCNJ11_ctrl	-0.7819349893133307	-0.25987584724592394	-0.4931804208301543	gene_ctrl	NA	NA
KCNK13_ctrl	1.3498223216561436	1.4907032538019385	0.6219208371420814	gene_ctrl	NA	NA
KCNK9_ctrl	0.40341838515311457	0.18589259640109096	0.4332910863744097	gene_ctrl	NA	NA
KCNS3_ctrl	0.2907930173349184	-0.32786310355734394	0.6190314661033709	gene_ctrl	NA	NA
KCNT2_ctrl	0.09252222206504855	0.35666611060873904	0.023217498623333013	gene_ctrl	NA	NA
KCTD15_ctrl	-2.0427502076306814	-1.9774246286139614	-0.7565220809114725	gene_ctrl	NA	NA
KCTD2_ctrl	-0.43594750629746504	-0.09324017720293154	-0.24396729236533554	gene_ctrl	NA	NA
KCTD3_ctrl	-0.5421442558687241	0.3825874415284383	-0.6265028994477715	gene_ctrl	NA	NA
KDELC2_ctrl	0.6231675816436637	0.3681444368053819	0.547196772791064	gene_ctrl	NA	NA
KDM5D_ctrl	-0.12446450701823211	0.33667070861717147	-0.18215681805614825	gene_ctrl	NA	NA
KDM6A_ctrl	-0.06229896531222376	-0.8038957053805972	0.5423973857457881	gene_ctrl	NA	NA
KHDRBS3_ctrl	-0.5842146935112178	-0.2910977851216167	-0.27732785547870953	gene_ctrl	NA	NA
KIAA1324L_ctrl	-0.22199385553476847	-0.5790098179063969	0.25209908628715283	gene_ctrl	NA	NA
KIF13B_ctrl	-0.40000834423042764	-1.2928499080105422	0.48865018222692425	gene_ctrl	NA	NA
KIF21B_ctrl	-0.9715789540771615	-1.1777280429283432	-0.14977792688853264	gene_ctrl	NA	NA
KIF3C_ctrl	-0.15126146997942186	-0.6540016687336055	0.3663832993624963	gene_ctrl	NA	NA
KIF4B_ctrl	0.24149187892287624	0.24488365664119185	0.2371052779338775	gene_ctrl	NA	NA
KLF7_ctrl	-0.9327292463158031	-0.4499373353766346	-0.5335956825423894	gene_ctrl	NA	NA
KLHL13_ctrl	-0.06699030092176807	-0.9467225473884552	0.6206533293370818	gene_ctrl	NA	NA
KLHL2_ctrl	0.06346430278040448	0.5440637425681496	-0.11467237046286109	gene_ctrl	NA	NA
L3MBTL2_ctrl	-0.7130011234800808	-1.3204215147402232	0.19166972761647805	gene_ctrl	NA	NA
LANCL2_ctrl	-0.7705790058976362	-1.915603370880762	0.4797461697120008	gene_ctrl	NA	NA
LARGE2_ctrl	-0.6262492627296448	-0.5142520756663636	-0.18976464753938305	gene_ctrl	NA	NA
LARP1B_ctrl	-0.7115207520298769	-0.5148136866772293	-0.27470997892233806	gene_ctrl	NA	NA
LCE3E_ctrl	-0.17534596934993577	-0.5161847100371335	0.26226103124416045	gene_ctrl	NA	NA
LDB2_ctrl	-0.11502933458652302	0.2576288185150499	-0.12681774104534105	gene_ctrl	NA	NA
LDLRAD4_ctrl	-0.3949610528721464	-1.177350789498062	0.4266208828265979	gene_ctrl	NA	NA
LEFTY2_ctrl	-0.39317936402409237	-0.674123127131995	0.13615102550123237	gene_ctrl	NA	NA
LGI2_ctrl	-0.46333566543849886	-0.47470225905182684	-0.04981976981768216	gene_ctrl	NA	NA
LGR6_ctrl	-0.4327113291466757	-0.31038862841659476	-0.11462125408733376	gene_ctrl	NA	NA
LHFPL6_ctrl	-0.6744526181601996	-0.8947869148747813	-0.016970821279607917	gene_ctrl	NA	NA
LHX1_ctrl	-1.3343740965541782	-1.584217240254951	-0.2765027868557697	gene_ctrl	NA	NA
LHX2_ctrl	-0.37948180928502867	-0.9147508649025851	0.28959413414132723	gene_ctrl	NA	NA
LHX4_ctrl	-0.35584291323514594	-0.08451405543906042	-0.16893043060697194	gene_ctrl	NA	NA
LHX8_ctrl	-0.5190430849765962	-0.3351135905485858	-0.18659388590133874	gene_ctrl	NA	NA
LIN28B_ctrl	1.0343636708161708	1.383305992578236	0.3688335899325106	gene_ctrl	NA	NA
LLGL2_ctrl	0.35363291854979534	0.2955019466668139	0.3198495362807535	gene_ctrl	NA	NA
LMAN2L_ctrl	-1.393836694344027	-1.2982075408364484	-0.5020667004648752	gene_ctrl	NA	NA
LMBR1L_ctrl	-0.09736474895587363	-0.15981482616169118	0.1332789676991978	gene_ctrl	NA	NA
LMNB2_ctrl	0.14232688600500676	-0.04064460010677591	0.3037620010131959	gene_ctrl	NA	NA
LMO3_ctrl	0.2675061139167097	0.054062326771877695	0.3739397894502038	gene_ctrl	NA	NA
LMX1B_ctrl	-0.6631626354981808	-1.1271964562983554	0.1292919637660085	gene_ctrl	NA	NA
LRBA_ctrl	-0.427006460983273	-0.29894728055039116	-0.11556099601647718	gene_ctrl	NA	NA
LRIG3_ctrl	0.031792115098041376	-0.7291328705008205	0.5930696405946941	gene_ctrl	NA	NA
LRP1B_ctrl	-0.29015029222716215	0.02258692553620309	-0.16543714724975034	gene_ctrl	NA	NA
LRP6_ctrl	-0.3991638791218063	-0.3417117207257824	-0.06288278865752484	gene_ctrl	NA	NA
LRRN3_ctrl	-0.6185651335902951	-1.7907492826229565	0.5592505138907533	gene_ctrl	NA	NA
LRRTM4_ctrl	-0.7542961078530837	-0.8347811866070496	-0.13166288583630725	gene_ctrl	NA	NA
LTF_ctrl	-0.6765578980135558	-0.3055292545514932	-0.3612899244238218	gene_ctrl	NA	NA
LYPLA2_ctrl	-0.6733656765299998	0.09093333410450666	-0.5883449909964349	gene_ctrl	NA	NA
LYZL2_ctrl	-0.7034062944952824	-1.0327237985331457	0.03418291805073703	gene_ctrl	NA	NA
MAB21L2_ctrl	-0.35114722562743883	0.39609537854403587	-0.4433506594945643	gene_ctrl	NA	NA
MAGOHB_ctrl	-0.8635361164574716	-1.2204343146042866	-0.01693324536798524	gene_ctrl	NA	NA
MAGT1_ctrl	-0.8245183725014278	-1.6761583230528798	0.2867481012827875	gene_ctrl	NA	NA
MAN2A2_ctrl	-0.8173963699555422	-0.8287239389273368	-0.19828091958038851	gene_ctrl	NA	NA
MANEAL_ctrl	-0.26378547869284824	-0.4060839177572251	0.1098800314286617	gene_ctrl	NA	NA
MAOB_ctrl	0.1438571326865042	0.9216816407566595	-0.2535826966858641	gene_ctrl	NA	NA
MAP2K2_ctrl	-0.5238824728057697	0.07846478265889652	-0.4316206244525988	gene_ctrl	NA	NA
MAP3K13_ctrl	-0.2859686998754401	0.46730633378941555	-0.41952819051634704	gene_ctrl	NA	NA
MAP3K15_ctrl	-0.06515750206615617	0.41347877827014934	-0.1674564172186718	gene_ctrl	NA	NA
MAP3K3_ctrl	-0.9535238507462067	-0.6098125168100224	-0.46154211414187474	gene_ctrl	NA	NA
MAPK3_ctrl	-0.8857192229180048	-0.41178977402240596	-0.5087400131721499	gene_ctrl	NA	NA
MAPK8IP3_ctrl	-0.7753584520306138	-1.274497971827849	0.10264211158850578	gene_ctrl	NA	NA
MAPKAPK3_ctrl	-0.24962188065217553	0.3386019331631889	-0.3084357583323703	gene_ctrl	NA	NA
MAPRE3_ctrl	0.2577773600903395	0.44696456327870643	0.13603143680323806	gene_ctrl	NA	NA
MAT2A_ctrl	-0.4119083896260927	0.3836754108847642	-0.49689887590846166	gene_ctrl	NA	NA
MBOAT2_ctrl	-0.09641424615757502	-0.5644814820705182	0.3692413045412136	gene_ctrl	NA	NA
MDGA2_ctrl	0.5866308157993231	0.20498547564605976	0.6054152484345693	gene_ctrl	NA	NA
MED12L_ctrl	-0.18263080691447223	0.3362448319947741	-0.24007578834258603	gene_ctrl	NA	NA
MED13L_ctrl	1.5031728742046524	0.8879770424533868	1.1253071296927464	gene_ctrl	NA	NA
MEGF11_ctrl	-0.29408950185401994	-0.25866846421324646	-0.006036126060578573	gene_ctrl	NA	NA
METTL2B_ctrl	-0.7356160054260508	-0.559430357821791	-0.27289391602520396	gene_ctrl	NA	NA
METTL7B_ctrl	-0.3476754286654058	-0.08938799234706064	-0.15793238702023046	gene_ctrl	NA	NA
MFN2_ctrl	-3.2633805215667797	-2.89490612888978	-1.4443212190326278	gene_ctrl	NA	NA
MGAM_ctrl	-0.5438062838590526	-0.29414426696043905	-0.2351501888989762	gene_ctrl	NA	NA
MGAT4B_ctrl	-0.032624263018310715	0.18895999414699666	-0.004532965724126564	gene_ctrl	NA	NA
MICB_ctrl	-0.8262189026428347	-0.29882887390908597	-0.5148422028226843	gene_ctrl	NA	NA
MID2_ctrl	-0.350042802666623	-0.08617804187423855	-0.1621639530342865	gene_ctrl	NA	NA
MKNK2_ctrl	-0.47565248394956	-0.4649654268008123	-0.06779129392821442	gene_ctrl	NA	NA
MLLT3_ctrl	-0.56394447148263	-0.9188962281916506	0.10753890881828831	gene_ctrl	NA	NA
MMD2_ctrl	-0.2808156755876772	-0.483924663869412	0.13805616977307217	gene_ctrl	NA	NA
MMEL1_ctrl	-0.4916657473994238	-1.198468067066473	0.3421801345842367	gene_ctrl	NA	NA
MOAP1_ctrl	0.8726760298986911	0.890166093865178	0.4935389847258852	gene_ctrl	NA	NA
MOGAT2_ctrl	0.27527286906468434	0.28180821755990204	0.24944217660915233	gene_ctrl	NA	NA
MORF4L2_ctrl	-0.16132364558049964	-0.5290111902215879	0.28373238642861187	gene_ctrl	NA	NA
MPP2_ctrl	-1.0502943187336689	-0.9063626171383072	-0.38608988488862184	gene_ctrl	NA	NA
MPP3_ctrl	-0.060656916383501555	0.43077220327704235	-0.17299905963110163	gene_ctrl	NA	NA
MPPED2_ctrl	-0.1822700091732521	0.5839315535237088	-0.3835600785146759	gene_ctrl	NA	NA
MPST_ctrl	-1.4066541387323261	-1.2831919746041567	-0.5236044970441166	gene_ctrl	NA	NA
MRFAP1L1_ctrl	0.08792875231185315	0.8716912756956272	-0.28047896580063636	gene_ctrl	NA	NA
MSC_ctrl	0.5154275448572581	0.5965102703379527	0.3068323337027712	gene_ctrl	NA	NA
MSI2_ctrl	-0.30199751483413734	0.6891945953203397	-0.564419531046964	gene_ctrl	NA	NA
MSX2_ctrl	-0.06147889770350416	-0.8727198331241162	0.583187350185117	gene_ctrl	NA	NA
MTHFD1L_ctrl	-0.49249035355546306	-0.03715727577272811	-0.3330805165771853	gene_ctrl	NA	NA
MTHFD2L_ctrl	-0.13119216284585744	-0.036461413550490915	0.02781354926890167	gene_ctrl	NA	NA
MTNR1B_ctrl	0.7037712800349605	0.059422331131578285	0.8070921108685953	gene_ctrl	NA	NA
MTSS1L_ctrl	0.1789186207558104	0.26229265931001106	0.16442166946655623	gene_ctrl	NA	NA
MX2_ctrl	-0.6491781607443351	-0.4229679724409994	-0.26570716603597	gene_ctrl	NA	NA
MYO1B_ctrl	0.07945162851524289	-0.6055202789186089	0.5689406302122534	gene_ctrl	NA	NA
MYO1C_ctrl	-0.3400732660943883	0.32080218503638575	-0.38854986643355427	gene_ctrl	NA	NA
MYO1D_ctrl	-0.10525378513274379	0.541490206669961	-0.2818958667594791	gene_ctrl	NA	NA
MYO1F_ctrl	-0.21221584123953335	0.20377240931371812	-0.1927269153147671	gene_ctrl	NA	NA
MYO7B_ctrl	-1.005884898193041	-0.7517908094620057	-0.43144868093573474	gene_ctrl	NA	NA
MZT2B_ctrl	-0.8761511710218455	-0.6402855906100403	-0.3664720707772898	gene_ctrl	NA	NA
NAA11_ctrl	-0.7047299460924445	-0.9954967009364079	0.011239475560042678	gene_ctrl	NA	NA
NAA16_ctrl	-0.1060403747793744	0.026838609208471198	0.016203587321209093	gene_ctrl	NA	NA
NABP2_ctrl	0.08988851896768216	0.05155995598805829	0.19777545668321111	gene_ctrl	NA	NA
NAP1L4_ctrl	-0.6957424423313237	-0.17633942032707942	-0.45550199927211044	gene_ctrl	NA	NA
NAPB_ctrl	-0.5923439967033695	-1.007224974861655	0.13043666853712532	gene_ctrl	NA	NA
NAT2_ctrl	-0.7443529673940983	-0.9875863178987158	-0.03297753340659726	gene_ctrl	NA	NA
NAV3_ctrl	-0.45310379441473936	-0.45531846921889974	-0.050845114907079436	gene_ctrl	NA	NA
NBPF3_ctrl	-1.2833434542619993	-1.3171145045633446	-0.38059316300283064	gene_ctrl	NA	NA
NCK2_ctrl	-0.6081147726225069	-0.9738269111459518	0.09526982898702552	gene_ctrl	NA	NA
NCKAP1L_ctrl	-0.32073108264356043	-0.4840771476866359	0.09822931832468595	gene_ctrl	NA	NA
NDEL1_ctrl	-0.09880224379109152	0.29248317596281564	-0.13083246248872227	gene_ctrl	NA	NA
NDUFA4L2_ctrl	-0.6829115406502574	-1.4948359070095578	0.323051190101619	gene_ctrl	NA	NA
NECAP2_ctrl	-0.33484975334576395	0.06061708291527471	-0.23222277955177795	gene_ctrl	NA	NA
NEK7_ctrl	-0.020801728982639822	0.5525184033575423	-0.20384848144622134	gene_ctrl	NA	NA
NELL2_ctrl	0.294244838333041	0.43493686857781155	0.1794840484877521	gene_ctrl	NA	NA
NETO2_ctrl	-0.6360106488314188	-0.2576739502749228	-0.3485348411207802	gene_ctrl	NA	NA
NHLH2_ctrl	0.22496057155385063	0.4915781423670781	0.07730512769786171	gene_ctrl	NA	NA
NIPAL1_ctrl	-0.35716822616641025	-0.6234952024352878	0.14275978670379158	gene_ctrl	NA	NA
NIPSNAP2_ctrl	-0.7586393779067867	-0.551157252000741	-0.3007219289275139	gene_ctrl	NA	NA
NIPSNAP3B_ctrl	-0.12044972837548362	0.23809058960926643	-0.12089122759085269	gene_ctrl	NA	NA
NKAPL_ctrl	0.28917949913979357	0.5114819634286255	0.1299648288838758	gene_ctrl	NA	NA
NKIRAS2_ctrl	-0.65354826771894	-0.9297432010677225	0.024234536940782925	gene_ctrl	NA	NA
NLN_ctrl	-0.7335630739128295	-0.7342672001002372	-0.16930376526670043	gene_ctrl	NA	NA
NLRP7_ctrl	-0.5900757365201161	-0.9815542706260212	0.11779656106636216	gene_ctrl	NA	NA
NMT2_ctrl	-0.24970817940062595	-0.8616248861733944	0.3885146321597637	gene_ctrl	NA	NA
NOL4L_ctrl	0.11513899079992553	0.2085654257562355	0.13184435260269134	gene_ctrl	NA	NA
NONO_ctrl	-0.35682030043507607	-0.2858172538923192	-0.053000152753259644	gene_ctrl	NA	NA
NOVA2_ctrl	-0.8031474586183854	-0.9340707866547766	-0.12285139073090612	gene_ctrl	NA	NA
NPBWR2_ctrl	-0.532300412376171	-1.1931890403085292	0.29847965298475865	gene_ctrl	NA	NA
NPR2_ctrl	-0.29278165708217807	0.18242823989182155	-0.26089701649020214	gene_ctrl	NA	NA
NPTX2_ctrl	0.1406713204954646	-0.6395505741961843	0.6499235569177846	gene_ctrl	NA	NA
NR1H3_ctrl	-0.2630778176554068	-0.1979598163867229	-0.010281240166691297	gene_ctrl	NA	NA
NR2C2_ctrl	-0.8983382140394834	-1.2841153187124446	-0.014752336441609337	gene_ctrl	NA	NA
NR5A2_ctrl	-0.8478856157829887	-0.610083713107503	-0.3557463808072784	gene_ctrl	NA	NA
NRBP2_ctrl	-0.7520749932086656	-0.5874019684967705	-0.27310827522303904	gene_ctrl	NA	NA
NSG2_ctrl	0.1556467748230119	-0.5178882161571879	0.5942430936417086	gene_ctrl	NA	NA
NT5C_ctrl	-0.6959633096850438	-0.1783120487916211	-0.4545772544866302	gene_ctrl	NA	NA
NT5DC3_ctrl	-0.44693921025454475	-0.6827880526067797	0.08742337057675231	gene_ctrl	NA	NA
NTN3_ctrl	-0.43446837326926824	-0.481990642050035	-0.016719719078870043	gene_ctrl	NA	NA
NTNG2_ctrl	0.5140472532108897	0.19644505424964584	0.537791570893669	gene_ctrl	NA	NA
NUCB2_ctrl	-0.19587764909569907	-1.0757496139523919	0.5666989837016734	gene_ctrl	NA	NA
NUMBL_ctrl	-1.244471559231455	-0.8377376852975442	-0.6201213383726552	gene_ctrl	NA	NA
NXPH2_ctrl	-0.722817192890019	-0.787831192821923	-0.12745037394023928	gene_ctrl	NA	NA
NXT2_ctrl	-0.3946976682273393	-0.6766017051454272	0.13607216573021552	gene_ctrl	NA	NA
OBP2B_ctrl	-0.4822749739231481	0.11158998722542193	-0.4092507251215607	gene_ctrl	NA	NA
OCM2_ctrl	-0.7090677352578543	-0.13901683921251606	-0.4905025355400522	gene_ctrl	NA	NA
OGDHL_ctrl	-1.1359950178678424	-1.4500571634889603	-0.15603772761195756	gene_ctrl	NA	NA
OSBP2_ctrl	-0.697858932454325	-0.5314532725694152	-0.2513846510217226	gene_ctrl	NA	NA
OSBPL11_ctrl	0.12956385664861286	0.5332541972291591	-0.04229512843280123	gene_ctrl	NA	NA
OSBPL8_ctrl	0.2472631092009016	1.0623518548288768	-0.23187152877927658	gene_ctrl	NA	NA
OTUD7B_ctrl	-0.2639681603892893	0.4138857982846441	-0.36650345409858043	gene_ctrl	NA	NA
OXCT2_ctrl	-0.713609688912622	-1.6663678400960023	0.3919709214028029	gene_ctrl	NA	NA
OXSR1_ctrl	0.7713273283232082	0.9567938197306493	0.35349595579437154	gene_ctrl	NA	NA
P2RY4_ctrl	-0.2548897389542589	-0.5809928382020995	0.22035485010578804	gene_ctrl	NA	NA
P4HA2_ctrl	0.3243565481993332	-0.2218997902796028	0.5910563645375377	gene_ctrl	NA	NA
PACS2_ctrl	0.111661825789789	-0.07699386504153238	0.29420692674251503	gene_ctrl	NA	NA
PAFAH1B3_ctrl	-1.1251194622774223	-1.2574032988163237	-0.25704670071007674	gene_ctrl	NA	NA
PAIP2B_ctrl	0.19239579360426354	0.6110854997373901	-0.024664042304335665	gene_ctrl	NA	NA
PAPSS2_ctrl	-0.8821026205245116	-0.6206359404973694	-0.38383513585012186	gene_ctrl	NA	NA
PARVB_ctrl	-0.7521105558843351	-1.1714152916273235	0.06602431487788263	gene_ctrl	NA	NA
PAX7_ctrl	0.3845519169547015	0.6090226626676873	0.16869008220583573	gene_ctrl	NA	NA
PCK2_ctrl	-0.9903412715556258	-1.1375056522617157	-0.19189956409883258	gene_ctrl	NA	NA
PCMTD2_ctrl	0.0642068783393451	-0.37432952158889665	0.4194308915559284	gene_ctrl	NA	NA
PCYT1B_ctrl	-0.01746297421880494	0.016115224333348985	0.11100863799789518	gene_ctrl	NA	NA
PDCL3_ctrl	-1.2510519521142325	-0.7531185015028563	-0.6758446722131193	gene_ctrl	NA	NA
PDE1B_ctrl	-0.4985026567629689	-0.020766212416641422	-0.3486119976190729	gene_ctrl	NA	NA
PDE6H_ctrl	-0.2726082502831665	0.10810980928604975	-0.1975628737499317	gene_ctrl	NA	NA
PDE7B_ctrl	-0.5592118344703564	-1.2204051655482966	0.28737410818430875	gene_ctrl	NA	NA
PDE8B_ctrl	0.11524619890310137	1.097761615065511	-0.38445280378256563	gene_ctrl	NA	NA
PDHA2_ctrl	-0.7736253876621371	-0.23475998308517385	-0.4994569611647748	gene_ctrl	NA	NA
PDS5B_ctrl	-1.3094811434890274	-1.238179488338675	-0.4525726893626165	gene_ctrl	NA	NA
PF4V1_ctrl	0.35748870402813027	-0.10828422105934563	0.558205808649189	gene_ctrl	NA	NA
PFN2_ctrl	-0.9544866616099777	-1.4668700479357764	0.035234780823302114	gene_ctrl	NA	NA
PGK2_ctrl	-0.6150565807242081	-1.0364829829151398	0.12471579369892927	gene_ctrl	NA	NA
PGLYRP4_ctrl	-0.22434456677891534	-0.3446284640475841	0.11363043443260057	gene_ctrl	NA	NA
PGM1_ctrl	-0.05151147102718678	0.2692731796980258	-0.07006238840189105	gene_ctrl	NA	NA
PGM2L1_ctrl	0.00969036148441138	-0.06749908109420892	0.18672132739110076	gene_ctrl	NA	NA
PHKA2_ctrl	-0.18831658985921912	0.1712584969020787	-0.14994507483000802	gene_ctrl	NA	NA
PHKG2_ctrl	-0.25417377659665014	-0.01586371835098345	-0.1071302611571722	gene_ctrl	NA	NA
PHOX2B_ctrl	-0.6947243494968339	-1.395066652880324	0.2532969742927459	gene_ctrl	NA	NA
PHTF2_ctrl	-0.14891023908402248	-0.25672695668715206	0.13801559818393208	gene_ctrl	NA	NA
PHYHIPL_ctrl	-0.07924610199358925	-0.7682089941913706	0.504725043947799	gene_ctrl	NA	NA
PI15_ctrl	-0.32853321274324576	0.045493382044073355	-0.21712308711954642	gene_ctrl	NA	NA
PIK3CD_ctrl	0.24272473448533327	-0.12407059046610801	0.4526098384288041	gene_ctrl	NA	NA
PILRB_ctrl	-0.5836819920861669	-0.9580177998984771	0.1105214027829039	gene_ctrl	NA	NA
PITPNB_ctrl	0.33582448083171573	0.1797016057495797	0.36929262547864117	gene_ctrl	NA	NA
PKM_ctrl	-0.8473997796850816	-1.4500045225991942	0.13252693915635883	gene_ctrl	NA	NA
PKNOX2_ctrl	-0.387960099634532	0.15082873839724764	-0.3377239178600274	gene_ctrl	NA	NA
PLA2G2E_ctrl	-0.13572908671526585	-0.08612001813968474	0.05211606539325339	gene_ctrl	NA	NA
PLAGL2_ctrl	-0.1219061041068576	-0.07591208283144496	0.0600107473533138	gene_ctrl	NA	NA
PLCB3_ctrl	-0.5286686388529707	-0.3905618544254842	-0.1640176312076841	gene_ctrl	NA	NA
PLCL2_ctrl	-0.4423185856458097	-0.5476939521313149	0.013587537610741385	gene_ctrl	NA	NA
PLPP5_ctrl	-0.03467108416110217	0.2782783524346287	-0.058451792846277904	gene_ctrl	NA	NA
PLPPR5_ctrl	-1.1767828070304658	-1.9684156140918978	0.10421329724547634	gene_ctrl	NA	NA
PMM2_ctrl	-2.297053304703477	-3.7068743596137224	-0.006440094029538379	gene_ctrl	NA	NA
PMPCB_ctrl	-2.520023027046895	-2.8598740356389833	-0.7213087575542476	gene_ctrl	NA	NA
PNPLA7_ctrl	-0.024739822293330056	-0.6013184147086748	0.4623089293856464	gene_ctrl	NA	NA
POM121C_ctrl	-2.021853686369236	-1.6754664463975812	-0.910989022814056	gene_ctrl	NA	NA
PPA2_ctrl	-1.7494922920418743	-2.4267296397409175	-0.2023284218702348	gene_ctrl	NA	NA
PPIP5K2_ctrl	-0.7066102508034902	-1.2935410318178517	0.18244964866331392	gene_ctrl	NA	NA
